date,open,high,low,close,volume
2025-10-06 07:00:00,24.25,24.65,24.1,24.6,4820500
2025-10-07 07:00:00,24.9,24.9,24.05,24.05,3732000
2025-10-08 07:00:00,24.5,24.5,24.0,24.1,2837700
2025-10-09 07:00:00,24.2,24.35,24.05,24.1,3656900
2025-10-10 07:00:00,24.4,24.7,24.15,24.45,3968300
2025-10-13 07:00:00,24.4,24.4,23.95,24.2,4652700
2025-10-14 07:00:00,24.2,24.4,23.9,23.95,5768100
2025-10-15 07:00:00,24.0,24.05,23.35,23.4,8837200
2025-10-16 07:00:00,23.55,23.85,23.25,23.85,3904900
2025-10-17 07:00:00,23.9,23.95,23.15,23.15,6057500
2025-10-20 07:00:00,23.15,23.65,22.1,22.15,5348900
2025-10-21 07:00:00,22.25,23.2,22.2,23.2,5032800
2025-10-22 07:00:00,23.2,23.5,22.9,23.5,3775800
2025-10-23 07:00:00,23.5,23.65,23.1,23.3,1656700
2025-10-24 07:00:00,23.3,23.4,22.85,23.0,1801100
2025-10-27 07:00:00,23.2,23.85,22.95,23.6,5454500
2025-10-28 07:00:00,23.6,23.7,23.3,23.7,3230900
2025-10-29 07:00:00,24.0,24.25,23.85,23.95,4503900
2025-10-30 07:00:00,24.0,24.2,23.85,24.0,2785500
2025-10-31 07:00:00,24.0,24.45,23.95,24.0,5212400
2025-11-03 07:00:00,24.05,24.15,23.2,23.2,3766100
2025-11-04 07:00:00,23.2,23.7,22.6,23.7,4559900
2025-11-05 07:00:00,23.9,24.95,23.7,24.9,12026900
2025-11-06 07:00:00,24.95,24.95,24.4,24.45,3929000
2025-11-07 07:00:00,24.45,24.75,23.5,23.65,5475700
2025-11-10 07:00:00,23.7,23.9,23.3,23.3,3612600
2025-11-11 07:00:00,23.45,23.6,23.05,23.2,2725000
2025-11-12 07:00:00,23.5,23.65,23.3,23.6,2172200
2025-11-13 07:00:00,23.85,24.65,23.75,23.95,5923200
2025-11-14 07:00:00,23.85,24.1,23.75,23.85,2410900
2025-11-17 07:00:00,24.05,24.45,23.85,24.35,3941500
2025-11-18 07:00:00,24.5,24.5,23.95,24.15,3464800
2025-11-19 07:00:00,24.15,25.15,24.15,24.45,11481000
2025-11-20 07:00:00,24.7,24.7,24.1,24.25,2784500
2025-11-21 07:00:00,24.25,24.25,23.5,23.6,6398300
2025-11-24 07:00:00,23.6,23.75,23.15,23.15,5263200
2025-11-25 07:00:00,23.2,23.4,22.95,23.1,4045000
2025-11-26 07:00:00,23.15,23.6,23.15,23.45,1873200
2025-11-27 07:00:00,23.6,23.6,23.3,23.3,1743100
2025-11-28 07:00:00,23.35,23.55,23.1,23.1,2699800
2025-12-01 07:00:00,23.15,23.3,23.1,23.1,2050700
2025-12-02 07:00:00,23.1,23.25,22.9,23.0,3064400
2025-12-03 07:00:00,23.2,23.4,23.1,23.3,1881600
2025-12-04 07:00:00,23.35,23.55,23.3,23.55,2472500
2025-12-05 07:00:00,23.6,23.6,23.2,23.2,2101500
2025-12-08 07:00:00,23.15,23.25,23.05,23.15,1642500
2025-12-09 07:00:00,23.15,23.15,22.55,22.7,4175400
2025-12-10 07:00:00,22.9,22.95,22.65,22.65,2123600
2025-12-11 07:00:00,22.7,22.9,22.5,22.6,1091200
2025-12-12 07:00:00,22.6,22.8,22.0,22.0,3431900
2025-12-15 07:00:00,22.1,22.2,21.6,21.95,2669500
2025-12-16 07:00:00,22.1,22.5,21.55,22.35,2186300
2025-12-17 07:00:00,22.5,22.55,22.15,22.25,1844700
2025-12-18 07:00:00,22.25,22.3,22.1,22.25,900500
2025-12-19 07:00:00,22.3,22.5,22.0,22.5,2647200
2025-12-22 07:00:00,22.5,22.75,22.4,22.55,1808600
2025-12-23 07:00:00,22.7,22.7,22.2,22.2,1948300
2025-12-24 07:00:00,22.2,22.45,22.1,22.35,1498700
2025-12-25 07:00:00,22.35,22.6,22.15,22.15,1699500
2025-12-26 07:00:00,22.05,22.3,21.75,22.1,2237400
2025-12-29 07:00:00,22.45,22.95,22.2,22.7,3716400
2025-12-30 07:00:00,22.7,22.75,22.4,22.4,1881500
2025-12-31 07:00:00,22.4,22.6,22.25,22.25,1429700
2026-01-05 07:00:00,22.5,22.9,22.2,22.5,4704800
2026-01-06 07:00:00,22.65,23.1,22.65,22.85,4493900
2026-01-07 07:00:00,23.0,23.6,22.8,23.45,5731500
2026-01-08 07:00:00,23.85,24.1,23.4,23.5,7920400
2026-01-09 07:00:00,23.45,23.95,23.45,23.75,6041200
2026-01-12 07:00:00,23.85,24.7,23.85,24.3,8618100
2026-01-13 07:00:00,24.4,24.65,23.75,24.4,8015500
2026-01-14 07:00:00,24.65,25.5,24.2,24.9,12596300
2026-01-15 07:00:00,24.95,24.95,24.3,24.3,5419400
2026-01-16 07:00:00,24.4,24.5,24.0,24.1,4680200
2026-01-19 07:00:00,24.2,24.45,24.0,24.2,2722200
2026-01-20 07:00:00,24.3,24.7,24.15,24.3,4862900
2026-01-21 07:00:00,24.15,24.7,24.1,24.65,7793300
2026-01-22 07:00:00,24.8,26.35,24.8,25.85,18893400
2026-01-23 07:00:00,25.85,25.85,24.4,24.55,6074700
2026-01-26 07:00:00,24.55,24.6,22.85,23.0,11076900
2026-01-27 07:00:00,23.1,23.7,23.05,23.3,3200400
2026-01-28 07:00:00,23.6,23.9,23.4,23.6,3524900
